order_id,customer_id,customer_state,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_customer_date,order_estimated_delivery_date,is_late,delivery_days,promised_days,n_items,total_price,total_freight,freight_to_price_ratio,cross_state,product_category,avg_review_score
O02685,C01891,RJ,campos,delivered,2016-09-08 23:34:06,2016-09-10 20:34:06,2016-09-24 23:34:06,2016-09-23 23:34:06,1,16,15,1,383.34,11.01,0.0287,1,construcao_ferramentas,5.0
O02723,C00770,GO,goiania,delivered,2016-09-05 07:29:52,2016-09-06 07:29:52,2016-09-08 07:29:52,2016-09-14 07:29:52,0,3,9,1,318.35,27.81,0.0874,1,casa_construcao,4.0
O02748,C00867,AL,delmiro gouveia,delivered,2016-10-18 08:30:07,2016-10-19 13:30:07,2016-11-04 08:30:07,2016-11-12 08:30:07,0,17,25,1,169.76,33.84,0.1993,1,casa_conforto_2,4.0
O02758,C01196,AL,rio largo,delivered,2016-11-24 12:42:35,2016-11-25 09:42:35,2016-11-30 12:42:35,2016-12-17 12:42:35,0,6,23,1,469.73,36.02,0.0767,1,fashion_calcados,4.0
O02780,C00019,SE,lagarto,delivered,2018-09-21 17:39:50,2018-09-22 15:39:50,2018-10-21 17:39:50,2018-09-28 17:39:50,1,30,7,1,495.69,30.63,0.0618,1,alimentos_bebidas,3.0
O02781,C00673,PR,ponta grossa,delivered,2017-10-23 10:56:36,2017-10-25 07:56:36,2017-11-07 10:56:36,2017-10-29 10:56:36,1,15,6,2,920.43,83.18,0.0899,1,casa_conforto,3.0
O02786,C01281,AM,parintins,delivered,2017-04-22 20:49:48,2017-04-23 05:49:48,2017-05-09 20:49:48,2017-05-11 20:49:48,0,17,19,1,73.98,39.88,0.5391,1,papelaria,5.0
O02794,C01384,SE,itabaiana,delivered,2018-07-07 16:57:09,2018-07-08 23:57:09,2018-07-21 16:57:09,2018-07-28 16:57:09,0,14,21,1,386.88,12.52,0.0324,1,dvds_blu_ray,5.0
O02799,C00580,MS,dourados,delivered,2018-07-28 15:48:54,2018-07-29 09:48:54,2018-08-15 15:48:54,2018-08-22 15:48:54,0,18,25,2,700.16,57.53,0.0795,1,papelaria,4.0
O02824,C00413,ES,linhares,delivered,2018-05-07 13:36:12,2018-05-07 21:36:12,2018-05-27 13:36:12,2018-05-13 13:36:12,1,20,6,1,10.06,35.75,3.5537,1,beleza_saude,1.0
O02861,C01651,MT,rondonopolis,delivered,2017-11-04 10:56:28,2017-11-04 17:56:28,2017-11-12 10:56:28,2017-11-16 10:56:28,0,8,12,1,124.0,15.82,0.1276,1,moveis_jardim,5.0
O02865,C00600,MS,ponta pora,delivered,2017-07-23 21:25:30,2017-07-24 04:25:30,2017-08-09 21:25:30,2017-08-03 21:25:30,1,17,11,2,186.09,67.65,0.4129,1,automotivo,3.0
O02866,C01434,AM,manacapuru,delivered,2016-09-04 20:45:12,2016-09-05 21:45:12,2016-10-03 20:45:12,2016-09-27 20:45:12,1,29,23,2,463.17,48.73,0.112,1,eletrodomesticos_2,2.0
O02867,C00438,AM,coari,delivered,2017-01-13 07:09:19,2017-01-14 07:09:19,2017-02-10 07:09:19,2017-02-03 07:09:19,1,28,21,1,413.03,17.36,0.042,1,casa_jardim,3.0
O02878,C00862,SE,estancia,delivered,2018-10-12 03:07:03,2018-10-13 00:07:03,2018-11-02 03:07:03,2018-11-02 03:07:03,0,21,21,3,826.31,87.43,0.133,1,alimentos_bebidas,4.0
O02885,C00488,MT,cuiaba,delivered,2018-05-14 01:19:13,2018-05-15 21:19:13,2018-05-20 01:19:13,2018-06-08 01:19:13,0,6,25,1,53.75,8.9,0.1656,1,fashion_bolsas,5.0
O02902,C01058,GO,aparecida de goiania,delivered,2017-10-31 09:48:37,2017-11-02 07:48:37,2017-11-11 09:48:37,2017-11-06 09:48:37,1,11,6,1,216.3,20.72,0.0958,1,fashion_roupa_feminina,2.0
O02918,C01357,SC,florianopolis,delivered,2018-07-15 05:54:03,2018-07-15 20:54:03,2018-07-30 05:54:03,2018-08-06 05:54:03,0,15,22,2,659.13,84.21,0.1274,1,casa_garagem,4.0
O02929,C01943,MA,imperatriz,delivered,2017-05-09 23:27:59,2017-05-10 10:27:59,2017-06-02 23:27:59,2017-05-17 23:27:59,1,24,8,1,346.79,13.82,0.0399,1,cool_stuff,1.0
O02937,C01449,RO,porto velho,delivered,2017-06-18 18:00:06,2017-06-19 02:00:06,2017-06-27 18:00:06,2017-07-06 18:00:06,0,9,18,2,628.57,65.94,0.108,1,consoles_games,4.0
O02941,C00357,PI,teresina,delivered,2016-10-20 19:43:00,2016-10-21 04:43:00,2016-11-18 19:43:00,2016-10-29 19:43:00,1,29,9,5,1138.24,72.74,0.0611,1,artigos_nautica,1.0
O02948,C00129,PI,campo maior,delivered,2018-08-13 08:32:24,2018-08-14 04:32:24,2018-08-27 08:32:24,2018-08-31 08:32:24,0,14,18,1,417.13,11.34,0.0272,1,fashion_roupa_feminina,1.0
O02956,C01522,PR,londrina,delivered,2018-02-02 15:54:17,2018-02-03 13:54:17,2018-02-28 15:54:17,2018-02-13 15:54:17,1,26,11,2,576.77,37.56,0.1519,1,cds_dvds_musicais,2.0
O02961,C00766,RJ,rio de janeiro,delivered,2018-09-20 01:47:01,2018-09-20 20:47:01,2018-09-29 01:47:01,2018-09-29 01:47:01,0,9,9,1,335.69,42.86,0.1277,1,artigos_nautica,5.0
O02987,C00057,AL,arapiraca,delivered,2017-01-27 12:26:31,2017-01-29 07:26:31,2017-02-23 12:26:31,2017-02-02 12:26:31,1,27,6,1,77.81,13.18,0.1694,1,casa_limpeza,3.0
O03008,C01130,MS,dourados,delivered,2018-02-09 17:57:48,2018-02-11 17:57:48,2018-02-21 17:57:48,2018-02-20 17:57:48,1,12,11,1,104.26,20.58,0.1974,1,moveis_escritorio,2.0
O03016,C01541,SP,ribeirao preto,delivered,2016-12-29 20:52:51,2016-12-30 23:52:51,2017-01-28 20:52:51,2017-01-10 20:52:51,1,30,12,3,764.91,101.28,0.5614,1,artes,1.0
O03017,C01380,PA,maraba,delivered,2018-10-17 20:49:15,2018-10-18 02:49:15,2018-11-14 20:49:15,2018-11-07 20:49:15,1,28,21,1,275.48,15.58,0.0566,1,casa_conforto_2,2.0
O03026,C01534,TO,paraíso do tocantins,delivered,2017-05-14 11:03:27,2017-05-15 12:03:27,2017-05-26 11:03:27,2017-05-30 11:03:27,0,12,16,1,196.98,23.71,0.1204,1,portateis_casa_forno_cafe,5.0
O03045,C01748,DF,taguatinga,delivered,2018-06-10 18:39:14,2018-06-11 02:39:14,2018-06-30 18:39:14,2018-06-16 18:39:14,1,20,6,2,175.03,66.84,0.4428,1,beleza_saude,3.0
O03078,C01043,PB,santa rita,delivered,2018-06-16 23:14:46,2018-06-17 11:14:46,2018-07-14 23:14:46,2018-07-07 23:14:46,1,28,21,1,272.0,41.15,0.1513,1,dvds_blu_ray,4.0
O03108,C01245,RR,alto alegre,delivered,2018-06-29 15:54:07,2018-06-29 16:54:07,2018-07-25 15:54:07,2018-07-05 15:54:07,1,26,6,1,205.81,5.86,0.0285,1,livros_interesse,2.0
O03115,C01312,RJ,duque de caxias,delivered,2018-05-11 21:55:41,2018-05-12 16:55:41,2018-05-28 21:55:41,2018-05-31 21:55:41,0,17,20,1,418.4,17.48,0.0418,1,fashion_calcados,1.0
O03136,C01025,SC,florianopolis,delivered,2016-11-10 03:36:01,2016-11-10 23:36:01,2016-12-09 03:36:01,2016-11-26 03:36:01,1,29,16,1,147.26,20.62,0.14,1,casa_garagem,1.0
O03137,C00016,BA,salvador,delivered,2017-06-15 07:18:26,2017-06-15 17:18:26,2017-06-21 07:18:26,2017-07-08 07:18:26,0,6,23,1,148.69,9.06,0.0609,0,artes,5.0
O03141,C01328,SE,itabaiana,delivered,2018-02-13 15:27:30,2018-02-14 19:27:30,2018-02-20 15:27:30,2018-02-23 15:27:30,0,7,10,2,528.5,86.68,0.3927,1,casa_escritorio,4.0
O03163,C01242,RS,canoas,delivered,2017-12-29 00:08:09,2017-12-29 13:08:09,2018-01-01 00:08:09,2018-01-10 00:08:09,0,3,12,2,652.89,40.85,0.0914,1,casa_garagem,5.0
O03182,C01185,PI,campo maior,delivered,2017-03-21 08:21:18,2017-03-22 21:21:18,2017-04-05 08:21:18,2017-04-12 08:21:18,0,15,22,1,12.35,23.44,1.898,1,papelaria,2.0
O03184,C01775,SE,aracaju,delivered,2018-06-18 02:10:06,2018-06-18 11:10:06,2018-07-04 02:10:06,2018-07-08 02:10:06,0,16,20,1,483.01,30.59,0.0633,1,automotivo,5.0
O03186,C00903,SE,itabaiana,delivered,2017-08-01 18:49:38,2017-08-02 11:49:38,2017-08-12 18:49:38,2017-08-10 18:49:38,1,11,9,1,495.52,31.92,0.0644,1,moveis_cozinha,3.0
O03190,C00588,AC,sena madureira,delivered,2018-02-18 18:23:26,2018-02-20 02:23:26,2018-03-07 18:23:26,2018-02-27 18:23:26,1,17,9,4,895.85,104.47,0.1982,1,casa_cozinha,4.0
O03196,C00132,RR,alto alegre,delivered,2018-05-07 03:45:45,2018-05-08 11:45:45,2018-06-02 03:45:45,2018-05-26 03:45:45,1,26,19,1,135.48,30.41,0.2245,1,musica_arte,1.0
O03197,C00025,PE,recife,delivered,2018-05-08 06:28:51,2018-05-08 19:28:51,2018-05-18 06:28:51,2018-05-17 06:28:51,1,10,9,1,478.17,9.77,0.0204,1,eletronicos,4.0
O03210,C01792,GO,goiania,delivered,2016-09-02 10:05:31,2016-09-02 15:05:31,2016-09-15 10:05:31,2016-09-16 10:05:31,0,13,14,2,197.77,91.42,1.0722,1,eletrodomesticos_2,3.0
O03215,C00789,RS,porto alegre,delivered,2018-02-11 01:31:34,2018-02-11 06:31:34,2018-03-12 01:31:34,2018-02-26 01:31:34,1,29,15,1,14.44,46.45,3.2168,1,moveis_presentes,4.0
O03217,C00636,ES,vitoria,delivered,2018-08-13 14:30:55,2018-08-14 11:30:55,2018-08-17 14:30:55,2018-08-24 14:30:55,0,4,11,1,224.45,15.52,0.0691,1,casa_construcao,3.0
O03243,C01884,DF,guara,delivered,2017-02-28 03:03:52,2017-02-28 11:03:52,2017-03-19 03:03:52,2017-03-14 03:03:52,1,19,14,2,867.17,40.99,0.0492,1,cool_stuff,3.0
O03285,C01490,SC,criciuma,delivered,2016-09-06 12:24:34,2016-09-07 08:24:34,2016-09-26 12:24:34,2016-09-12 12:24:34,1,20,6,1,195.29,23.39,0.1198,1,papelaria,3.0
O03317,C00676,AM,coari,delivered,2018-09-21 01:48:05,2018-09-22 13:48:05,2018-10-12 01:48:05,2018-09-28 01:48:05,1,21,7,2,174.5,16.07,0.1603,1,automotivo,3.0
O03334,C01438,TO,palmas,delivered,2018-08-02 23:09:35,2018-08-03 23:09:35,2018-08-30 23:09:35,2018-08-27 23:09:35,1,28,25,2,525.46,45.14,0.0961,1,casa_escritorio,1.0
O03357,C00553,RR,mucajai,delivered,2018-02-19 11:56:21,2018-02-21 06:56:21,2018-03-15 11:56:21,2018-02-24 11:56:21,1,24,5,3,459.48,69.28,0.2759,1,audio,2.0
O03366,C01780,PB,bayeux,delivered,2017-05-18 05:21:28,2017-05-19 07:21:28,2017-06-04 05:21:28,2017-05-31 05:21:28,1,17,13,1,267.34,32.99,0.1234,1,alimentos_bebidas,1.0
O03374,C01731,RS,caxias do sul,delivered,2017-02-15 05:36:55,2017-02-16 08:36:55,2017-02-25 05:36:55,2017-03-06 05:36:55,0,10,19,2,94.52,39.9,0.5197,1,casa_outros,5.0
O03380,C00906,ES,vila velha,delivered,2018-05-03 08:19:32,2018-05-03 19:19:32,2018-05-25 08:19:32,2018-05-09 08:19:32,1,22,6,1,123.81,36.08,0.2914,1,telefonia,2.0
O03398,C00657,AC,tarauaca,delivered,2016-09-25 13:03:13,2016-09-26 16:03:13,2016-10-16 13:03:13,2016-10-03 13:03:13,1,21,8,1,99.96,46.08,0.461,1,portateis_cozinha,3.0
O03431,C01717,MS,ponta pora,delivered,2018-01-12 02:21:47,2018-01-12 09:21:47,2018-01-29 02:21:47,2018-01-17 02:21:47,1,17,5,1,462.6,25.8,0.0558,1,flores,3.0
O03441,C00745,AC,feijo,delivered,2018-10-09 01:16:18,2018-10-09 15:16:18,2018-10-18 01:16:18,2018-10-31 01:16:18,0,9,22,2,595.58,54.51,0.0965,1,fashion_bolsas,5.0
O03445,C01815,PI,campo maior,delivered,2018-04-16 06:31:26,2018-04-16 18:31:26,2018-04-25 06:31:26,2018-04-27 06:31:26,0,9,11,1,84.31,29.16,0.3459,1,fashion_calcados,5.0
O03465,C01344,SE,estancia,delivered,2017-09-27 12:53:38,2017-09-29 01:53:38,2017-10-09 12:53:38,2017-10-20 12:53:38,0,12,23,2,584.7,67.87,0.1347,1,casa_construcao,5.0
O03479,C00236,RJ,niteroi,delivered,2018-04-28 07:37:21,2018-04-28 22:37:21,2018-05-23 07:37:21,2018-05-09 07:37:21,1,25,11,3,530.29,61.31,0.1229,1,audio,4.0
O03482,C00636,ES,vitoria,delivered,2016-11-27 10:21:26,2016-11-28 02:21:26,2016-12-05 10:21:26,2016-12-21 10:21:26,0,8,24,1,135.74,26.72,0.1968,1,brinquedos,1.0
O03489,C01705,AC,sena madureira,delivered,2018-10-07 16:10:12,2018-10-08 19:10:12,2018-10-13 16:10:12,2018-10-17 16:10:12,0,6,10,1,256.87,35.01,0.1363,1,eletrodomesticos_2,5.0
O03490,C01448,TO,araguaina,delivered,2017-06-19 20:17:13,2017-06-20 22:17:13,2017-06-25 20:17:13,2017-07-11 20:17:13,0,6,22,1,338.62,12.0,0.0354,1,instrumentos_musicais,5.0
O03498,C01152,AC,rio branco,delivered,2017-06-01 03:51:52,2017-06-03 00:51:52,2017-06-19 03:51:52,2017-06-26 03:51:52,0,18,25,1,335.63,25.54,0.0761,1,moveis_quarto,5.0
O03502,C00059,DF,brasilia,delivered,2018-09-13 21:17:54,2018-09-15 18:17:54,2018-10-01 21:17:54,2018-09-25 21:17:54,1,18,12,1,116.87,26.01,0.2226,1,casa_jardim,1.0
O03512,C00562,RN,mossoro,delivered,2016-09-13 12:39:42,2016-09-15 04:39:42,2016-09-25 12:39:42,2016-09-21 12:39:42,1,12,8,2,93.76,38.21,0.3858,1,fashion_roupa_feminina,3.0
O03521,C01229,SP,ribeirao preto,delivered,2017-05-28 03:56:19,2017-05-28 14:56:19,2017-06-07 03:56:19,2017-06-09 03:56:19,0,10,12,1,169.07,37.08,0.2193,1,casa_banheiro,5.0
O03535,C01773,PI,parnaiba,delivered,2016-09-13 19:50:00,2016-09-14 11:50:00,2016-10-11 19:50:00,2016-10-07 19:50:00,1,28,24,1,438.37,10.69,0.0244,1,fashion_calcados,1.0
O03537,C00197,RO,cacoal,delivered,2018-09-01 14:57:12,2018-09-02 16:57:12,2018-09-12 14:57:12,2018-09-20 14:57:12,0,11,19,1,181.93,47.25,0.2597,1,casa_escritorio,5.0
O03551,C00419,SC,joinville,delivered,2017-11-16 07:30:57,2017-11-18 04:30:57,2017-11-30 07:30:57,2017-12-10 07:30:57,0,14,24,1,302.27,27.41,0.0907,1,pc_gamer,4.0
O03557,C01964,RR,boa vista,delivered,2016-10-22 17:14:06,2016-10-23 02:14:06,2016-11-21 17:14:06,2016-11-03 17:14:06,1,30,12,1,336.77,10.12,0.0301,1,casa_limpeza,3.0
O03574,C00402,RO,vilhena,delivered,2017-08-12 09:49:14,2017-08-13 09:49:14,2017-08-28 09:49:14,2017-08-19 09:49:14,1,16,7,1,92.65,8.6,0.0928,1,casa_utilidades,4.0
O03586,C01223,MT,tangara da serra,delivered,2018-07-24 12:28:31,2018-07-25 11:28:31,2018-07-29 12:28:31,2018-07-31 12:28:31,0,5,7,1,87.79,43.35,0.4938,1,casa_limpeza,2.0
O03588,C01274,PB,bayeux,delivered,2016-11-30 09:26:14,2016-11-30 12:26:14,2016-12-04 09:26:14,2016-12-23 09:26:14,0,4,23,1,273.48,41.0,0.1499,1,malas_acessorios,4.0
O03621,C01053,PI,picos,delivered,2018-04-04 19:33:24,2018-04-05 08:33:24,2018-04-20 19:33:24,2018-04-19 19:33:24,1,16,15,1,376.89,6.95,0.0184,1,carnes,1.0
O03628,C00772,RJ,niteroi,delivered,2018-08-17 16:43:13,2018-08-18 15:43:13,2018-08-25 16:43:13,2018-08-28 16:43:13,0,8,11,3,711.04,112.84,0.2578,1,cds_dvds_musicais,2.0
O03630,C01561,RR,mucajai,delivered,2017-01-21 10:49:06,2017-01-22 22:49:06,2017-02-17 10:49:06,2017-01-27 10:49:06,1,27,6,1,157.68,39.58,0.251,1,beleza_saude,2.0
O03643,C00834,MT,cuiaba,delivered,2018-07-04 08:03:07,2018-07-05 00:03:07,2018-07-16 08:03:07,2018-07-19 08:03:07,0,12,15,3,338.91,56.27,0.4638,1,brinquedos,5.0
O03665,C00537,CE,maracanau,delivered,2016-09-20 20:59:04,2016-09-21 23:59:04,2016-10-20 20:59:04,2016-10-04 20:59:04,1,30,14,1,179.74,33.27,0.1851,0,livros_interesse,5.0
O03676,C00201,AP,oida,delivered,2017-06-28 15:18:32,2017-06-30 03:18:32,2017-07-09 15:18:32,2017-07-18 15:18:32,0,11,20,1,92.43,43.33,0.4688,1,papelaria,3.0
O03678,C01261,MA,sao luis,delivered,2016-09-24 23:02:26,2016-09-25 13:02:26,2016-10-03 23:02:26,2016-10-09 23:02:26,0,9,15,1,20.32,28.17,1.3863,1,relogios_presentes,4.0
O03686,C01011,MS,campo grande,delivered,2016-09-13 03:47:39,2016-09-14 15:47:39,2016-10-02 03:47:39,2016-10-04 03:47:39,0,19,21,1,178.0,19.57,0.1099,1,flores,5.0
O03710,C00297,MS,campo grande,delivered,2017-03-16 03:02:30,2017-03-17 13:02:30,2017-04-05 03:02:30,2017-03-27 03:02:30,1,20,11,2,789.04,75.99,0.0962,1,fashion_underwear,2.0
O03716,C00818,MA,imperatriz,delivered,2018-05-15 18:13:11,2018-05-17 18:13:11,2018-05-29 18:13:11,2018-05-30 18:13:11,0,14,15,1,398.08,10.42,0.0262,1,moveis_decoracao,3.0
O03720,C01435,RS,caxias do sul,delivered,2017-04-03 01:02:20,2017-04-04 09:02:20,2017-04-26 01:02:20,2017-04-18 01:02:20,1,23,15,1,379.11,14.94,0.0394,1,market_place,3.0
O03734,C00613,RO,porto velho,delivered,2017-01-28 02:17:40,2017-01-28 22:17:40,2017-02-05 02:17:40,2017-02-12 02:17:40,0,8,15,1,187.01,5.5,0.0294,0,portateis_casa_forno_cafe,5.0
O03740,C01486,TO,paraíso do tocantins,delivered,2017-10-15 01:25:46,2017-10-16 19:25:46,2017-10-24 01:25:46,2017-11-09 01:25:46,0,9,25,1,459.21,12.84,0.028,1,construcao_ferramentas,3.0
O03759,C01584,PR,ponta grossa,delivered,2017-10-13 18:23:21,2017-10-15 11:23:21,2017-11-09 18:23:21,2017-10-24 18:23:21,1,27,11,1,227.88,22.53,0.0989,1,flores,2.0
O03763,C01468,PB,bayeux,delivered,2017-01-28 03:44:09,2017-01-28 20:44:09,2017-02-15 03:44:09,2017-02-20 03:44:09,0,18,23,2,468.62,66.09,0.1358,1,casa_construcao,5.0
O03777,C01002,GO,aparecida de goiania,delivered,2016-11-29 18:40:34,2016-12-01 00:40:34,2016-12-19 18:40:34,2016-12-21 18:40:34,0,20,22,1,224.6,17.72,0.0789,1,esporte_lazer,4.0
O03784,C01066,PE,jaboatao,delivered,2016-10-05 17:08:40,2016-10-06 06:08:40,2016-11-04 17:08:40,2016-10-10 17:08:40,1,30,5,1,492.97,10.57,0.0214,1,portateis_casa_forno_cafe,5.0
O03786,C01586,SP,santos,delivered,2018-07-11 18:47:06,2018-07-12 18:47:06,2018-07-18 18:47:06,2018-07-28 18:47:06,0,7,17,2,336.83,52.55,0.1491,1,alimentos_bebidas,5.0
O03787,C01689,RR,boa vista,delivered,2016-10-10 03:08:49,2016-10-11 12:08:49,2016-11-09 03:08:49,2016-10-25 03:08:49,1,30,15,1,403.94,42.5,0.1052,0,sinalizacao_seguranca,2.0
O03790,C01816,BA,itabuna,delivered,2018-10-27 22:40:01,2018-10-29 08:40:01,2018-11-17 22:40:01,2018-11-04 22:40:01,1,21,8,2,315.72,29.18,0.1253,1,fraldas_higiene,3.0
O03791,C00182,GO,rio verde,delivered,2017-03-16 03:09:24,2017-03-17 23:09:24,2017-03-25 03:09:24,2017-03-26 03:09:24,0,9,10,1,174.14,11.22,0.0644,1,cool_stuff,4.0
O03794,C01002,GO,aparecida de goiania,delivered,2017-04-16 23:06:51,2017-04-17 21:06:51,2017-05-16 23:06:51,2017-04-30 23:06:51,1,30,14,2,694.73,30.91,0.0574,1,beleza_saude,1.0
O03823,C01145,PI,campo maior,delivered,2017-02-03 02:20:38,2017-02-03 15:20:38,2017-02-23 02:20:38,2017-02-12 02:20:38,1,20,9,1,451.01,39.04,0.0866,1,ferramentas_jardim,3.0
O03827,C01600,PI,picos,delivered,2018-02-12 14:43:15,2018-02-13 01:43:15,2018-02-15 14:43:15,2018-02-21 14:43:15,0,3,9,1,205.7,32.46,0.1578,1,portateis_casa_forno_cafe,5.0
O03828,C00357,PI,teresina,delivered,2017-02-23 15:59:15,2017-02-24 19:59:15,2017-03-22 15:59:15,2017-02-28 15:59:15,1,27,5,2,486.19,42.81,0.0856,1,cool_stuff,3.0
O03829,C01128,SE,aracaju,delivered,2018-08-09 14:06:23,2018-08-10 14:06:23,2018-08-28 14:06:23,2018-08-14 14:06:23,1,19,5,1,103.39,44.78,0.4331,1,market_place,1.0
O03838,C01655,MT,varzea grande,delivered,2018-08-06 22:44:00,2018-08-07 05:44:00,2018-08-24 22:44:00,2018-08-13 22:44:00,1,18,7,3,683.88,71.83,0.4478,1,casa_construcao,1.0
O03866,C01602,PB,joao pessoa,delivered,2018-09-10 23:54:25,2018-09-11 02:54:25,2018-10-10 23:54:25,2018-09-29 23:54:25,1,30,19,1,77.59,41.76,0.5382,1,alimentos_bebidas,4.0
O03879,C01254,MA,imperatriz,delivered,2018-02-17 01:24:50,2018-02-18 19:24:50,2018-03-02 01:24:50,2018-03-08 01:24:50,0,13,19,2,608.83,95.56,0.1698,1,casa_conforto,5.0
O03885,C01605,RN,sao goncalo do amarante,delivered,2016-09-16 05:35:02,2016-09-16 22:35:02,2016-09-30 05:35:02,2016-09-30 05:35:02,0,14,14,3,620.99,108.98,0.3218,1,casa_quarto,4.0
O03901,C00010,GO,aparecida de goiania,delivered,2016-10-01 02:46:03,2016-10-01 23:46:03,2016-10-05 02:46:03,2016-10-11 02:46:03,0,4,10,4,1289.45,125.77,0.2053,1,artigos_nautica,4.0
O03920,C00718,MA,imperatriz,delivered,2016-12-24 08:31:37,2016-12-25 21:31:37,2016-12-30 08:31:37,2017-01-15 08:31:37,0,6,22,1,214.7,49.75,0.2317,1,beleza_saude,1.0
O03933,C01451,GO,rio verde,delivered,2018-08-18 06:36:21,2018-08-19 13:36:21,2018-09-14 06:36:21,2018-08-31 06:36:21,1,27,13,4,1034.44,93.53,0.105,1,alimentos_bebidas,1.0
O03941,C01969,RJ,niteroi,delivered,2016-11-18 13:11:13,2016-11-20 06:11:13,2016-11-22 13:11:13,2016-12-11 13:11:13,0,4,23,5,771.7,150.71,0.3295,1,casa_conforto_2,5.0
O03945,C00258,AC,sena madureira,delivered,2018-03-23 12:15:07,2018-03-24 05:15:07,2018-03-27 12:15:07,2018-04-04 12:15:07,0,4,12,1,370.63,40.1,0.1082,1,casa_jardim,5.0
O03950,C01007,RO,porto velho,delivered,2018-01-23 22:22:32,2018-01-25 01:22:32,2018-02-20 22:22:32,2018-01-28 22:22:32,1,28,5,1,221.09,30.59,0.1384,1,moveis_colchao_estofado,1.0
O03954,C01179,PE,petrolina,delivered,2017-09-12 11:43:39,2017-09-14 05:43:39,2017-10-04 11:43:39,2017-09-30 11:43:39,1,22,18,4,1190.45,75.17,0.06,1,cds_dvds_musicais,3.0
O03964,C00295,PR,cascavel,delivered,2016-12-05 00:24:08,2016-12-07 00:24:08,2016-12-19 00:24:08,2016-12-18 00:24:08,1,14,13,2,668.93,70.24,0.1034,1,beleza_saude,2.0
O04008,C00917,CE,juazeiro do norte,delivered,2017-04-28 18:07:47,2017-04-30 11:07:47,2017-05-07 18:07:47,2017-05-14 18:07:47,0,9,16,4,568.98,144.85,0.4907,1,consoles_games,5.0
O04010,C01965,BA,itabuna,delivered,2017-08-11 18:42:48,2017-08-11 22:42:48,2017-09-02 18:42:48,2017-08-30 18:42:48,1,22,19,1,27.25,16.5,0.6055,1,artes,1.0
O04012,C01245,RR,alto alegre,delivered,2017-07-15 13:18:47,2017-07-16 16:18:47,2017-07-20 13:18:47,2017-07-28 13:18:47,0,5,13,1,137.94,33.94,0.246,1,casa_construcao,5.0
O04013,C00794,CE,sobral,delivered,2018-09-17 21:44:45,2018-09-18 14:44:45,2018-10-03 21:44:45,2018-10-04 21:44:45,0,16,17,2,376.6,26.26,0.0698,1,informatica_acessorios,4.0
O04014,C01079,RS,porto alegre,delivered,2018-06-12 02:48:45,2018-06-13 07:48:45,2018-07-12 02:48:45,2018-07-04 02:48:45,1,30,22,3,835.77,105.98,0.1762,1,casa_cozinha,3.0
O04020,C01475,DF,taguatinga,delivered,2016-10-21 06:55:52,2016-10-21 15:55:52,2016-11-19 06:55:52,2016-11-06 06:55:52,1,29,16,2,678.61,35.02,0.0529,1,alimentos_bebidas,3.0
O04031,C00440,PE,olinda,delivered,2016-09-21 11:44:37,2016-09-22 00:44:37,2016-10-18 11:44:37,2016-10-05 11:44:37,1,27,14,1,482.82,49.86,0.1033,1,utilidades_domesticas,1.0
O04042,C00378,PA,castanhal,delivered,2018-03-13 08:21:44,2018-03-13 14:21:44,2018-04-01 08:21:44,2018-04-05 08:21:44,0,19,23,2,419.84,62.84,0.1655,1,alimentos_bebidas,5.0
O04048,C00853,PE,petrolina,delivered,2017-01-07 18:38:48,2017-01-08 15:38:48,2017-01-22 18:38:48,2017-01-31 18:38:48,0,15,24,3,816.35,47.63,0.0856,1,casa_cozinha,4.0
O04055,C01664,CE,sobral,delivered,2017-03-09 04:25:15,2017-03-09 21:25:15,2017-03-31 04:25:15,2017-03-21 04:25:15,1,22,12,1,373.79,27.18,0.0727,1,casa_banheiro,2.0
O04060,C01386,PA,anamideua,delivered,2017-04-11 03:58:11,2017-04-11 23:58:11,2017-04-27 03:58:11,2017-05-03 03:58:11,0,16,22,1,466.16,42.03,0.0902,1,market_place,5.0
O04062,C00537,CE,maracanau,delivered,2016-12-31 22:23:33,2017-01-01 16:23:33,2017-01-27 22:23:33,2017-01-07 22:23:33,1,27,7,2,333.28,62.31,0.202,1,casa_iluminacao,3.0
O04064,C01298,SC,criciuma,delivered,2017-02-08 21:19:13,2017-02-09 17:19:13,2017-02-21 21:19:13,2017-02-15 21:19:13,1,13,7,3,1160.96,84.13,0.0706,1,casa_banheiro,1.0
O04067,C00740,BA,vitoria da conquista,delivered,2018-06-06 05:40:02,2018-06-06 06:40:02,2018-06-17 05:40:02,2018-06-12 05:40:02,1,11,6,3,419.57,75.12,0.1986,1,eletronicos,1.0
O04070,C01658,PI,campo maior,delivered,2018-03-04 10:25:25,2018-03-05 11:25:25,2018-03-22 10:25:25,2018-03-13 10:25:25,1,18,9,1,121.04,27.25,0.2251,1,eletronicos,2.0
O04072,C00551,SC,blumenau,delivered,2016-11-24 21:35:54,2016-11-26 03:35:54,2016-11-27 21:35:54,2016-12-06 21:35:54,0,3,12,3,1079.84,106.74,0.1037,1,casa_quarto,5.0
O04076,C00592,BA,itabuna,delivered,2017-01-17 04:43:41,2017-01-17 16:43:41,2017-02-01 04:43:41,2017-01-31 04:43:41,1,15,14,4,1220.81,95.58,0.5145,1,dvds_blu_ray,5.0
