order_id,target_late,n_items,total_price,total_freight,freight_to_price_ratio,payment_installments,payment_type,promised_days,purchase_weekday,purchase_month,cross_state,product_category,seller_hist_late_rate
O01550,0,1,100.85,35.98,0.3568,4,credit_card,24,4,11,0,portateis_cozinha,0.5833333333333334
O01596,1,2,289.55,48.96,0.2524,1,debit_card,18,4,11,0,fashion_bolsas,0.5333333333333333
O03992,0,1,221.97,31.9,0.1437,1,credit_card,22,4,11,0,casa_construcao,0.65
O03855,0,1,283.92,26.25,0.0925,1,credit_card,24,4,11,0,casa_jardim,0.6470588235294118
O01559,1,4,782.85,129.51,0.1541,5,credit_card,7,5,11,0,casa_construcao,0.5110254329004329
O02518,1,1,457.36,46.13,0.1009,3,credit_card,15,5,11,0,beleza_saude,0.5333333333333333
O00003,1,5,962.14,126.57,0.2474,12,voucher,19,5,11,0,casa_banheiro,0.5559358288770053
O02116,1,1,221.38,23.28,0.1052,5,credit_card,10,5,11,0,casa_utilidades,0.14285714285714285
O02578,1,2,391.18,63.09,0.1697,6,debit_card,18,5,11,0,construcao_ferramentas,0.6232057416267942
O02673,1,3,983.05,74.49,0.0802,3,credit_card,14,6,11,0,casa_utilidades,0.4726495726495727
O01258,1,2,280.52,54.45,0.2152,1,boleto,12,6,11,0,livros_interesse,0.5256410256410257
O04667,0,2,110.95,57.64,0.9638,1,boleto,23,6,11,0,casa_conforto,0.3852941176470588
O02412,0,1,29.6,34.11,1.1524,5,credit_card,12,6,11,0,carnes,0.26666666666666666
O04033,1,1,111.88,37.29,0.3333,2,credit_card,14,0,11,0,casa_garagem,0.3333333333333333
O03126,1,1,430.54,37.38,0.0868,1,voucher,7,0,11,0,moveis_presentes,0.5333333333333333
O03700,0,1,242.78,36.03,0.1484,4,boleto,18,0,11,0,consoles_games,0.6428571428571429
O01266,0,1,139.56,37.62,0.2696,8,debit_card,11,0,11,0,relogios_presentes,0.45454545454545453
O03388,0,2,614.08,92.16,0.1609,2,voucher,16,1,11,0,portateis_casa_forno_cafe,0.38888888888888884
O02602,1,2,465.18,55.84,0.2475,4,debit_card,23,1,11,0,casa_iluminacao,0.43956043956043955
O04970,1,1,350.5,25.78,0.0736,4,voucher,18,1,11,0,portateis_cozinha,0.4166666666666667
O01963,1,1,211.2,40.32,0.1909,5,credit_card,13,1,11,0,eletrodomesticos_2,0.38461538461538464
O01117,0,2,847.61,62.91,0.0707,3,boleto,18,2,11,0,audio,0.4949494949494949
O04564,1,2,646.19,43.46,0.1046,10,voucher,20,2,11,0,casa_banheiro,0.5
O01439,1,1,457.33,19.22,0.042,3,credit_card,5,2,11,0,malas_acessorios,0.5
O02129,1,1,67.2,29.24,0.4351,1,debit_card,23,2,11,0,fashion_esporte,0.5
O01013,1,2,598.0,89.75,0.189,2,credit_card,10,3,11,0,carnes,0.49702380952380953
O04413,0,1,100.68,16.89,0.1678,1,boleto,22,3,11,0,carnes,0.5
O02778,0,1,124.03,33.01,0.2661,4,voucher,20,3,11,0,beleza_saude,0.42857142857142855
O00133,1,5,1345.29,188.48,0.1793,1,debit_card,9,3,11,0,alimentos_bebidas,0.44525337407690346
O00259,1,1,446.6,49.56,0.111,5,boleto,15,3,11,0,construcao_ferramentas,0.625
O02561,0,2,918.52,93.88,0.1022,5,voucher,17,3,11,0,casa_limpeza,0.5669642857142857
O01492,0,1,76.26,25.21,0.3306,8,boleto,15,4,12,0,cool_stuff,0.6363636363636364
O02635,0,1,230.27,24.82,0.1078,1,voucher,14,4,12,0,automotivo,0.125
O01083,0,1,362.13,36.36,0.1004,1,voucher,18,4,12,0,moveis_escritorio,0.5833333333333334
O04538,1,1,18.13,49.31,2.7198,4,boleto,20,4,12,0,automotivo,0.6153846153846154
O03503,0,2,929.47,71.53,0.0774,6,boleto,14,4,12,0,casa_jardim,0.4791666666666667
O02682,1,1,217.07,40.18,0.1851,2,credit_card,14,4,12,0,utilidades_domesticas,0.7692307692307693
O00036,0,1,464.76,44.16,0.095,2,boleto,18,5,12,0,musica_arte,0.38095238095238093
O04374,0,1,363.94,33.52,0.0921,3,debit_card,16,5,12,0,carnes,0.47058823529411764
O02142,0,1,30.56,12.29,0.4022,4,debit_card,20,6,12,0,portateis_cozinha,0.5555555555555556
O02738,1,2,730.96,55.62,0.0682,5,voucher,13,6,12,0,construcao_ferramentas,0.45238095238095233
O04734,0,2,490.4,40.01,0.083,6,credit_card,20,6,12,0,beleza_saude,0.5478468899521531
O01679,1,2,661.07,32.62,0.0657,5,voucher,7,6,12,0,consoles_games,0.5798319327731092
O03150,1,3,689.31,70.9,1.0586,1,credit_card,8,0,12,0,casa_lavanderia,0.4775641025641026
O04612,0,2,677.16,91.23,0.1556,8,debit_card,14,0,12,0,brinquedos,0.38181818181818183
O02160,1,1,492.39,36.09,0.0733,1,voucher,19,0,12,0,instrumentos_musicais,0.5909090909090909
O00221,0,2,369.64,55.16,0.2207,1,credit_card,24,0,12,0,moveis_cozinha,0.6071428571428571
O04444,1,1,317.75,42.96,0.1352,6,debit_card,11,0,12,0,moveis_decoracao,0.5714285714285714
O03483,0,3,668.95,65.44,0.0849,1,voucher,21,0,12,0,eletrodomesticos,0.6069444444444444
O03861,1,1,191.88,15.99,0.0833,3,voucher,5,0,12,0,livros_interesse,0.5
O02067,1,5,1003.49,136.3,0.2689,1,debit_card,9,1,12,0,alimentos_bebidas,0.49289533995416346
O03508,1,2,750.97,24.68,0.0329,4,boleto,9,1,12,0,dvds_blu_ray,0.7525252525252526
O00808,1,2,654.53,26.25,0.0407,1,credit_card,14,1,12,0,casa_lavanderia,0.6071428571428572
O01353,0,2,561.58,43.88,0.079,7,credit_card,10,1,12,0,construcao_ferramentas,0.37727272727272726
O01706,1,3,1076.7,118.34,0.142,5,credit_card,7,2,12,0,casa_conforto,0.5428571428571428
O03940,1,1,183.43,44.61,0.2432,10,credit_card,18,2,12,0,casa_lavanderia,0.5
O03446,1,1,110.56,12.55,0.1135,2,boleto,19,2,12,0,market_place,0.47619047619047616
O02574,0,1,460.56,26.85,0.0583,3,credit_card,21,2,12,0,fashion_esporte,0.35714285714285715
O03086,0,2,224.29,71.91,0.3669,8,credit_card,6,2,12,0,casa_iluminacao,0.6038961038961039
O04233,0,1,315.63,31.43,0.0996,2,voucher,25,2,12,0,artigos_nautica,0.5454545454545454
O03816,1,2,303.76,19.72,0.0655,3,boleto,13,2,12,0,casa_banheiro,0.5352941176470588
O02184,1,1,402.84,16.92,0.042,2,credit_card,24,3,12,0,casa_outros,0.42857142857142855
O01148,1,1,414.17,31.08,0.075,1,debit_card,6,3,12,0,fraldas_higiene,0.45454545454545453
O04880,1,1,329.97,22.49,0.0682,10,boleto,11,3,12,0,casa_iluminacao,0.5
O01542,1,1,138.33,13.78,0.0996,2,debit_card,20,3,12,0,casa_quarto,0.5294117647058824
O04815,1,4,609.27,117.15,0.6478,1,debit_card,9,3,12,0,casa_sala,0.4693043884220355
O04491,1,1,481.2,24.53,0.051,2,voucher,17,4,12,0,casa_jardim,0.5
O04342,0,2,482.21,57.53,1.1221,5,credit_card,21,4,12,0,casa_garagem,0.3319327731092437
O02258,0,2,455.61,37.57,0.0875,1,credit_card,13,4,12,0,eletroportateis,0.33636363636363636
O00878,1,1,174.76,14.1,0.0807,6,boleto,14,4,12,0,fashion_roupa_feminina,0.46153846153846156
O03056,1,3,484.47,69.23,0.208,1,debit_card,7,5,12,0,instrumentos_musicais,0.7051282051282052
O02619,0,1,216.72,11.55,0.0533,2,boleto,5,5,12,0,market_place,0.4375
O04192,1,1,27.58,45.58,1.6526,2,voucher,10,5,12,0,brinquedos,0.36363636363636365
O04380,0,2,368.42,68.5,0.1861,3,debit_card,19,6,12,0,alimentos_bebidas,0.4955357142857143
O01032,1,2,668.91,43.21,0.071,3,debit_card,11,6,12,0,carnes,0.4666666666666667
O01741,1,1,273.01,22.41,0.0821,1,credit_card,14,6,12,0,casa_escritorio,0.6470588235294118
O01207,1,1,406.12,41.37,0.1019,4,voucher,7,6,12,0,moveis_presentes,0.5454545454545454
O02226,0,1,11.99,32.25,2.6897,6,credit_card,16,6,12,0,artes,0.3333333333333333
O02556,0,2,157.08,23.95,0.1644,1,debit_card,14,6,12,0,cool_stuff,0.7530303030303029
O02931,1,1,33.24,34.74,1.0451,7,boleto,6,6,12,0,moveis_quarto,0.36363636363636365
O00752,0,3,1022.18,120.36,0.1255,2,credit_card,22,6,12,0,carnes,0.5101390983743925
O03360,0,2,802.62,65.2,0.0807,3,debit_card,22,6,12,0,alimentos_bebidas,0.45344129554655865
O00515,1,1,16.16,26.93,1.6665,2,credit_card,8,6,12,0,casa_outros,0.5384615384615384
O02706,0,1,233.56,42.37,0.1814,1,credit_card,21,0,12,0,eletrodomesticos,0.5
O03714,1,1,465.6,38.06,0.0817,7,voucher,15,0,12,0,eletronicos,0.4117647058823529
O02285,1,1,491.18,36.47,0.0742,2,voucher,9,0,12,0,ferramentas_jardim,0.3333333333333333
O03003,1,3,610.69,100.49,0.1652,2,debit_card,16,0,12,0,cool_stuff,0.4875
O04447,1,2,748.26,35.03,0.0477,5,boleto,16,0,12,0,casa_banheiro,0.40384615384615385
O00923,0,1,18.91,36.57,1.9339,1,boleto,14,0,12,0,la_cuisine,0.5
O01527,0,2,399.33,29.48,0.2499,5,voucher,8,0,12,0,casa_banheiro,0.4289772727272727
O02433,1,2,447.41,93.02,0.8707,1,credit_card,13,0,12,0,artes,0.3606060606060606
O01107,1,1,127.73,20.22,0.1583,7,debit_card,12,0,12,0,moveis_quarto,0.46153846153846156
O04084,0,3,834.98,118.47,0.5065,3,boleto,25,0,12,0,audio,0.5014619883040936
O01062,0,2,626.27,72.51,0.124,3,debit_card,22,0,12,0,casa_escritorio,0.5923076923076923
O00950,1,1,452.28,27.65,0.0611,5,credit_card,5,0,12,0,casa_escritorio,0.14285714285714285
O02761,0,1,391.96,23.68,0.0604,6,voucher,18,0,12,0,moveis_jardim,0.45454545454545453
O04756,1,1,99.97,37.12,0.3713,1,boleto,9,0,12,0,casa_quarto,0.2857142857142857
O02660,0,3,735.56,99.97,0.1674,4,boleto,23,0,12,0,cama_mesa_banho,0.4064814814814815
O03029,1,3,927.51,40.85,0.0734,2,voucher,23,0,12,0,audio,0.392063492063492
O03960,1,1,230.71,25.76,0.1117,4,debit_card,25,0,12,0,construcao_ferramentas,0.5714285714285714
O03802,0,3,1074.35,64.67,0.056,3,voucher,20,1,12,0,casa_construcao,0.5128205128205128
O03961,1,1,158.3,43.4,0.2742,1,boleto,12,1,12,0,instrumentos_musicais,0.625
O02653,1,2,394.36,57.57,0.1678,8,voucher,10,1,12,0,casa_conforto_2,0.4423076923076923
O04943,1,1,308.57,46.35,0.1502,2,voucher,9,1,12,0,fashion_roupa_feminina,0.6086956521739131
O01614,1,3,407.43,109.7,0.6482,3,voucher,13,1,12,0,casa_escritorio,0.5515873015873015
O02477,1,1,198.53,19.69,0.0992,10,boleto,16,2,12,0,fashion_roupa_feminina,0.4166666666666667
O04886,0,1,131.72,14.03,0.1065,3,boleto,21,2,12,0,moda_roupa,0.5714285714285714
O03757,1,2,509.33,86.83,0.2132,9,voucher,8,2,12,0,casa_banheiro,0.6458333333333333
O00308,1,1,27.47,22.58,0.822,4,voucher,12,2,12,0,portateis_cozinha,0.4
O04549,1,1,275.82,23.5,0.0852,5,boleto,14,2,12,0,fashion_underwear,0.6666666666666666
O03761,0,2,498.26,81.21,0.3255,5,voucher,19,3,12,0,dvds_blu_ray,0.5416666666666667
O00441,0,2,214.86,53.44,0.2596,3,boleto,13,3,12,0,casa_sala,0.47916666666666663
O00123,1,5,1002.41,161.42,0.171,4,credit_card,18,3,12,0,beleza_saude,0.49492753623188407
O02035,1,1,153.19,31.49,0.2056,8,debit_card,5,3,12,0,instrumentos_musicais,0.5384615384615384
O01594,0,1,436.83,29.59,0.0677,2,credit_card,24,3,12,0,fashion_esporte,0.6111111111111112
O03619,0,3,700.51,52.66,0.1013,3,credit_card,16,3,12,0,fashion_roupa_feminina,0.6876750700280111
O02881,0,1,161.48,30.52,0.189,1,debit_card,25,3,12,0,casa_iluminacao,0.36363636363636365
O04778,0,1,45.74,39.23,0.8577,9,credit_card,24,3,12,0,construcao_ferramentas,0.35294117647058826
O01089,0,1,73.4,41.65,0.5674,6,credit_card,25,3,12,0,relogios_presentes,0.4444444444444444
O02910,0,1,418.7,25.25,0.0603,5,debit_card,21,3,12,0,ferramentas_jardim,0.6923076923076923
O00152,0,2,333.1,57.85,0.1745,1,credit_card,24,4,12,0,instrumentos_musicais,0.5285714285714286
O00158,1,1,415.35,32.04,0.0771,1,voucher,25,4,12,0,cds_dvds_musicais,0.75
O04656,0,1,226.29,34.56,0.1527,12,boleto,23,4,12,0,papelaria,0.9
O04095,1,1,49.18,23.1,0.4697,3,credit_card,15,4,12,0,cool_stuff,0.5789473684210527
O03642,0,3,411.32,94.06,0.2675,4,voucher,19,4,12,0,beleza_saude,0.5886243386243387
O01459,0,3,800.82,91.32,0.1866,2,credit_card,12,5,12,0,automotivo,0.5726310726310726
O02356,1,1,445.43,19.97,0.0448,9,voucher,9,5,12,0,fashion_calcados,0.6666666666666666
O04922,0,2,522.22,49.59,0.2511,1,debit_card,17,5,12,0,automotivo,0.5
O04562,0,1,346.16,25.49,0.0736,4,boleto,20,5,12,0,fashion_roupa_masculina,0.5555555555555556
O04102,0,4,548.37,89.32,0.2304,4,debit_card,13,5,12,0,casa_banheiro,0.5718253968253968
O00825,0,2,769.56,51.42,0.0697,3,boleto,20,5,12,0,dvds_blu_ray,0.542483660130719
O03644,1,2,597.35,68.54,0.1151,10,boleto,10,5,12,0,flores,0.4630681818181818
O03625,1,1,491.71,18.54,0.0377,1,debit_card,7,5,12,0,casa_limpeza,0.7
O04749,0,2,452.37,54.1,0.1328,1,voucher,8,5,12,0,livros_interesse,0.5848484848484848
O00458,0,1,333.25,36.39,0.1092,3,boleto,19,6,12,0,casa_garagem,0.5714285714285714
O01766,1,2,561.44,65.3,0.1296,6,debit_card,23,6,12,0,moveis_decoracao,0.37745098039215685
O02812,1,1,122.9,15.22,0.1238,9,credit_card,25,6,12,0,casa_cozinha,0.5333333333333333
O03935,0,2,414.82,80.05,0.2025,3,voucher,20,6,12,0,moveis_quarto,0.5969696969696969
O02946,0,1,483.65,34.93,0.0722,1,debit_card,13,6,12,0,fashion_roupa_feminina,0.6666666666666666
O00678,1,1,204.1,35.34,0.1732,9,voucher,21,0,12,0,cool_stuff,0.4444444444444444
O02088,0,4,1360.76,96.47,0.0838,1,boleto,11,0,12,0,audio,0.5931159420289854
O00494,1,2,537.5,84.63,0.227,2,boleto,14,0,12,0,casa_construcao,0.5777777777777777
O01919,1,1,356.77,41.94,0.1176,6,voucher,9,0,12,0,fashion_bolsas,0.6
O00206,0,2,476.99,48.92,0.1091,8,debit_card,16,0,12,0,eletrodomesticos,0.4368421052631579
O02658,1,1,67.34,24.57,0.3649,2,debit_card,6,0,12,0,casa_lavanderia,0.5882352941176471
O04720,1,1,252.95,49.94,0.1974,5,boleto,5,0,12,0,moveis_colchao_estofado,0.5238095238095238
O03474,0,1,313.83,36.41,0.116,1,debit_card,22,0,12,0,moveis_jardim,0.6875
O02523,1,2,457.61,22.12,0.1331,4,boleto,15,1,12,0,casa_utilidades,0.5
O00213,1,1,203.13,34.95,0.1721,1,boleto,5,1,12,0,brinquedos,0.625
O04464,1,2,465.21,84.17,0.1811,3,boleto,21,1,12,0,construcao_ferramentas,0.42810457516339867
O02069,1,1,46.06,22.84,0.4959,3,boleto,10,1,12,0,relogios_presentes,0.5
O03105,1,1,213.36,49.44,0.2317,4,voucher,13,2,12,0,beleza_saude,0.25
O03426,1,4,1281.61,93.7,0.0937,1,boleto,10,2,12,0,carnes,0.540530303030303
O01186,0,3,639.11,62.09,0.1294,1,debit_card,13,2,12,0,portateis_cozinha,0.425030525030525
O01861,1,1,265.8,40.39,0.152,2,boleto,10,2,12,0,audio,0.46153846153846156
O03600,0,1,393.63,36.06,0.0916,3,voucher,21,2,12,0,livros_interesse,0.5833333333333334
O02365,1,1,380.54,29.04,0.0763,6,credit_card,14,3,12,0,casa_jardim,0.3333333333333333
O00758,1,1,416.44,39.91,0.0958,3,boleto,8,3,12,0,moveis_jardim,0.5384615384615384
O00079,0,1,400.32,44.95,0.1123,1,boleto,19,4,12,0,casa_construcao,0.5
O02949,1,2,927.52,46.38,0.05,3,voucher,6,4,12,0,moveis_jardim,0.41666666666666663
O03640,0,2,184.86,13.22,0.0769,6,boleto,22,4,12,0,casa_limpeza,0.4
O04587,1,1,63.7,21.82,0.3425,6,boleto,9,4,12,0,moveis_decoracao,0.6363636363636364
O03937,1,1,14.81,10.81,0.7299,1,credit_card,25,4,12,0,instrumentos_musicais,0.5454545454545454
O01253,0,1,262.4,26.03,0.0992,2,credit_card,12,4,12,0,flores,0.5294117647058824
O03510,1,1,58.58,37.25,0.6359,3,boleto,7,4,12,0,fashion_calcados,0.5555555555555556
O00532,1,1,64.19,22.57,0.3516,1,debit_card,18,5,12,0,brinquedos,0.6111111111111112
O03681,1,2,223.97,51.17,0.2527,3,credit_card,8,5,12,0,casa_utilidades,0.606060606060606
O00966,0,1,260.92,9.74,0.0373,4,voucher,23,5,12,0,market_place,0.5652173913043478
O01942,0,2,575.26,61.6,0.1081,2,credit_card,23,6,12,0,esporte_lazer,0.5520833333333333
O01869,0,1,430.94,29.88,0.0693,1,debit_card,19,6,12,0,papelaria,0.5
O03144,0,1,60.73,24.3,0.4001,6,debit_card,24,0,12,0,papelaria,0.4166666666666667
O02345,0,1,17.28,40.18,2.3252,1,credit_card,12,0,12,0,beleza_saude,0.5
O04802,0,2,610.71,65.01,0.1566,1,credit_card,13,0,12,0,casa_conforto_2,0.6477272727272727
O01749,1,3,1059.03,53.74,0.0881,5,voucher,8,0,12,0,beleza_saude,0.611336032388664
O01950,0,1,136.77,36.44,0.2664,3,boleto,17,0,12,0,moveis_decoracao,0.5238095238095238
O01312,1,1,361.35,49.2,0.1362,4,boleto,11,0,12,0,papelaria,0.5
O03899,0,1,154.79,43.65,0.282,3,boleto,12,1,12,0,artigos_nautica,0.7692307692307693
O03897,1,1,111.01,39.7,0.3576,3,debit_card,10,1,12,0,eletronicos,0.6666666666666666
O01076,1,1,23.44,29.99,1.2794,3,credit_card,7,1,12,0,artigos_nautica,0.3684210526315789
O04393,0,1,327.69,7.13,0.0218,2,boleto,22,1,12,0,musica_arte,0.46153846153846156
O02644,1,2,551.96,67.28,0.1686,2,debit_card,10,2,12,0,market_place,0.5833333333333334
O04629,1,1,355.38,27.52,0.0774,5,voucher,10,2,12,0,livros_interesse,0.6428571428571429
O04937,0,2,506.67,43.21,0.106,1,boleto,19,2,12,0,casa_garagem,0.5576923076923077
O02066,1,2,392.18,71.25,1.1451,1,voucher,9,2,12,0,eletrodomesticos_2,0.5721153846153846
O04499,1,1,162.49,14.04,0.0864,7,debit_card,12,2,12,0,casa_escritorio,0.6
O00590,1,2,498.04,44.67,0.133,3,boleto,9,3,12,0,automotivo,0.4930555555555556
O03163,0,2,652.89,40.85,0.0914,7,boleto,12,4,12,0,casa_garagem,0.6746031746031746
O04511,1,1,195.15,35.61,0.1825,7,debit_card,7,4,12,0,casa_utilidades,0.1111111111111111
O03361,0,1,406.95,48.97,0.1203,3,debit_card,9,4,12,0,casa_garagem,0.4375
O00354,0,1,306.99,12.48,0.0407,10,credit_card,24,4,12,0,moveis_escritorio,0.6666666666666666
O01606,0,2,810.7,59.62,0.0754,1,voucher,15,5,12,0,carnes,0.4494047619047619
O01580,0,1,368.26,19.35,0.0525,7,debit_card,9,5,12,0,casa_outros,0.5625
O02870,1,2,816.27,71.22,0.0921,7,credit_card,5,5,12,0,eletrodomesticos_2,0.6025641025641025
O04439,1,3,616.43,94.07,0.1849,3,debit_card,16,6,12,0,casa_limpeza,0.691996891996892
O01804,1,1,434.37,28.39,0.0654,4,credit_card,20,6,12,0,casa_outros,0.5
O04543,1,2,694.95,33.74,0.0481,1,boleto,11,6,12,0,brinquedos,0.5182186234817814
O02201,1,1,221.99,36.28,0.1634,4,debit_card,5,6,12,0,moveis_sala,0.6666666666666666
O04442,0,3,768.96,115.07,0.4523,3,voucher,25,6,12,0,cool_stuff,0.4087938205585265
O00075,1,2,155.28,25.25,0.3773,5,credit_card,9,6,12,0,eletroportateis,0.4285714285714286
O03471,0,1,198.05,11.4,0.0576,4,boleto,18,6,12,0,utilidades_domesticas,0.4166666666666667
O02064,1,1,404.01,49.3,0.122,3,boleto,17,0,1,0,casa_garagem,0.5
O01960,0,2,691.66,74.62,0.109,9,debit_card,24,0,1,0,cds_dvds_musicais,0.6413043478260869
O00227,0,1,184.49,5.19,0.0281,1,boleto,13,0,1,0,portateis_casa_forno_cafe,0.5384615384615384
O00844,0,3,773.79,57.88,0.0738,4,debit_card,25,1,1,0,casa_sala,0.5041666666666667
O03636,0,1,261.76,49.34,0.1885,5,voucher,14,1,1,0,informatica_acessorios,0.6153846153846154
O01094,1,3,828.6,94.68,0.1199,6,credit_card,5,2,1,0,la_cuisine,0.4458333333333333
O04850,0,1,124.91,32.77,0.2623,7,credit_card,15,2,1,0,moveis_cozinha,0.6923076923076923
O02590,0,2,961.61,56.65,0.06,3,voucher,25,2,1,0,papelaria,0.5791666666666666
O00094,0,2,418.52,51.27,0.2378,3,debit_card,15,2,1,0,casa_garagem,0.375
O00565,0,3,860.82,51.35,0.078,5,credit_card,14,2,1,0,eletrodomesticos_2,0.5063727695306642
O04896,0,2,551.49,91.32,0.1696,5,voucher,11,3,1,0,eletroportateis,0.626984126984127
O00383,0,2,720.0,18.64,0.0316,1,debit_card,13,3,1,0,casa_cozinha,0.5642857142857143
O02199,0,1,454.31,26.55,0.0584,3,debit_card,18,3,1,0,fashion_calcados,0.6153846153846154
O04677,1,1,459.5,26.61,0.0579,4,credit_card,5,3,1,0,casa_escritorio,0.7
O01214,1,2,425.24,69.06,0.1654,1,voucher,5,3,1,0,fraldas_higiene,0.42291666666666666
O02895,0,1,261.66,16.26,0.0621,3,debit_card,19,4,1,0,artes,0.35
O04497,1,1,51.27,24.01,0.4683,1,debit_card,8,4,1,0,moveis_cozinha,0.47058823529411764
O00371,1,1,255.58,21.52,0.0842,4,credit_card,16,4,1,0,fraldas_higiene,0.5416666666666666
O02042,0,1,378.28,40.28,0.1065,7,debit_card,19,4,1,0,casa_escritorio,0.5555555555555556
O04583,1,1,478.75,43.59,0.091,3,credit_card,17,4,1,0,consoles_games,0.8181818181818182
O00991,1,2,455.67,52.71,0.1181,1,debit_card,17,5,1,0,flores,0.6703296703296704
O00572,0,1,142.57,24.16,0.1695,4,credit_card,21,5,1,0,portateis_casa_forno_cafe,0.6923076923076923
O00245,1,3,568.32,97.7,0.2261,12,credit_card,14,5,1,0,artigos_nautica,0.5499999999999999
O04130,1,1,68.2,5.25,0.077,7,debit_card,9,5,1,0,fashion_roupa_masculina,0.5625
O00010,1,1,148.43,25.12,0.1692,1,credit_card,18,6,1,0,audio,0.5333333333333333
O00281,0,1,285.45,10.66,0.0373,2,voucher,25,6,1,0,casa_conforto,0.9090909090909091
O00297,0,3,933.9,104.22,0.1461,6,boleto,18,6,1,0,eletronicos,0.6818181818181818
O01351,0,1,93.6,30.03,0.3208,1,credit_card,23,6,1,0,la_cuisine,0.6470588235294118
O03219,0,1,235.17,39.38,0.1675,1,credit_card,20,6,1,0,casa_escritorio,0.7
O00467,1,1,113.62,18.83,0.1657,1,voucher,12,6,1,0,casa_limpeza,0.6
O03006,0,1,473.41,48.49,0.1024,1,boleto,22,6,1,0,automotivo,0.23076923076923078
O03408,1,2,458.29,62.01,0.4328,1,credit_card,5,6,1,0,casa_banheiro,0.5833333333333333
O03311,0,2,408.23,68.91,0.1681,7,boleto,15,6,1,0,consoles_games,0.478021978021978
O00449,0,1,224.51,20.75,0.0924,1,debit_card,15,0,1,0,automotivo,0.5
O02900,0,2,605.88,66.63,0.1093,3,credit_card,16,0,1,0,casa_sala,0.6041666666666667
O01874,1,1,283.2,32.14,0.1135,1,boleto,13,0,1,0,alimentos_bebidas,0.5333333333333333
O03111,0,1,310.53,42.99,0.1384,5,debit_card,12,0,1,0,casa_conforto,0.4166666666666667
O00412,0,2,452.86,30.68,0.1548,3,credit_card,14,0,1,0,beleza_saude,0.5833333333333334
O01364,0,1,330.48,20.4,0.0617,2,voucher,23,0,1,0,artes,0.6086956521739131
O03266,1,2,625.38,67.61,0.1256,1,voucher,11,0,1,0,moveis_presentes,0.6388888888888888
O00041,0,1,261.14,43.93,0.1682,1,debit_card,18,1,1,0,eletrodomesticos_2,0.5238095238095238
O04432,0,1,119.99,40.91,0.3409,4,debit_card,24,1,1,0,beleza_saude,0.35714285714285715
O00293,1,1,138.79,5.97,0.043,5,voucher,17,1,1,0,automotivo,0.5294117647058824
O04659,0,1,73.9,29.05,0.3931,3,boleto,17,1,1,0,construcao_ferramentas,0.5555555555555556
O03244,0,1,226.55,43.01,0.1898,4,debit_card,25,1,1,0,perfumaria,0.4
O03049,0,2,445.28,47.92,0.1077,3,voucher,20,1,1,0,la_cuisine,0.4642857142857143
O01681,0,1,189.67,49.49,0.2609,3,boleto,23,2,1,0,instrumentos_musicais,0.45454545454545453
O00466,0,2,583.36,87.91,0.1504,1,voucher,25,2,1,0,alimentos_bebidas,0.5357142857142857
O04156,0,2,430.41,63.46,0.1471,8,credit_card,23,2,1,0,fashion_roupa_masculina,0.6108597285067874
O02236,1,1,312.09,22.65,0.0726,6,debit_card,12,2,1,0,moveis_jardim,0.5384615384615384
O03238,0,5,955.27,164.97,0.2021,2,voucher,14,3,1,0,alimentos_bebidas,0.5013591800356506
O02860,0,1,385.68,49.18,0.1275,1,voucher,21,3,1,0,papelaria,0.45454545454545453
O00052,1,1,187.92,10.43,0.0555,1,credit_card,20,3,1,0,papelaria,0.5555555555555556
O01565,1,2,622.07,19.01,0.0321,4,boleto,10,3,1,0,casa_utilidades,0.6696428571428572
O00802,1,2,495.8,78.86,0.2021,12,debit_card,11,3,1,0,flores,0.5058823529411764
O04428,0,2,601.6,46.29,0.108,3,debit_card,6,3,1,0,moveis_escritorio,0.6833333333333333
O00959,1,1,141.56,32.48,0.2294,2,voucher,16,3,1,0,carnes,0.375
O01663,0,3,748.42,116.93,0.563,2,debit_card,9,3,1,0,casa_lavanderia,0.5580808080808081
O03431,1,1,462.6,25.8,0.0558,5,debit_card,5,4,1,0,flores,0.5384615384615384
O00781,1,2,789.82,44.5,0.0502,2,debit_card,7,4,1,0,casa_jardim,0.45416666666666666
O03981,1,3,504.73,70.56,0.5305,1,voucher,6,4,1,0,alimentos_bebidas,0.4603864734299517
O03227,1,1,351.57,14.9,0.0424,8,voucher,11,4,1,0,instrumentos_musicais,0.375
O02417,1,2,291.49,79.89,0.9637,1,debit_card,8,4,1,0,casa_conforto,0.38095238095238093
O04738,1,4,1184.15,90.13,0.0743,1,boleto,24,4,1,0,carnes,0.47959106111280025
O01929,1,1,281.79,5.07,0.018,3,credit_card,10,4,1,0,portateis_casa_forno_cafe,0.4782608695652174
O00974,0,1,204.62,47.78,0.2335,3,debit_card,21,4,1,0,moveis_colchao_estofado,0.4117647058823529
O04351,1,1,409.11,12.2,0.0298,1,debit_card,7,5,1,0,moda_roupa,0.7272727272727273
O00707,1,1,109.57,28.83,0.2631,8,boleto,14,5,1,0,esporte_lazer,0.4117647058823529
O01241,0,1,225.08,11.69,0.0519,1,boleto,14,5,1,0,casa_construcao,0.8333333333333334
O00669,0,1,266.14,33.83,0.1271,3,boleto,23,5,1,0,moda_roupa,0.5
O02079,1,2,358.3,72.57,1.3842,5,boleto,10,5,1,0,casa_banheiro,0.5393939393939393
O01226,0,2,153.96,38.96,0.2469,1,boleto,15,5,1,0,carnes,0.44362745098039214
